lalvoterid,transaction_id,contribution_date,amount,memo_text_description
LALDC174630757,SA11AI_281610727,2020-08-20,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174630757,SA11AI_281609048,2020-08-20,20,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174630757,SA11AI_233774368,2020-05-11,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174630757,SA11AI_262160183,2020-06-30,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174630757,SA11AI_323644990,2020-10-13,20,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174648099,SA11AI_332904913,2020-10-22,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174648099,SA11AI_236675651,2020-05-23,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174648099,SA11AI_275865097,2020-08-11,75,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174648099,SA11AI_281765023,2020-08-21,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174648099,SA11AI_266475406,2020-07-15,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174648099,SA11AI_326666110,2020-10-15,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174648099,SA11AI_341132496,2020-10-30,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174648099,SA11AI_233737138,2020-05-11,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174648099,SA11AI_279695261,2020-08-17,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174648099,SA11AI_235433106,2020-05-18,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174659852,SA11AI_322012025,2020-10-11,250,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174659852,SA11AI_263257982,2020-07-04,250,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174683038,SA11AI_336353316,2020-10-26,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174971292,SA11AI_336866714,2020-10-26,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174971292,SA11AI_319629086,2020-10-08,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582456823,SA11AI_324004958,2020-10-13,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC593248137,SA11AI_334672768,2020-10-24,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC593248137,SA11AI_285533009,2020-08-28,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC593248137,SA11AI_327363951,2020-10-16,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC593248137,SA11AI_284882613,2020-08-27,12,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174614680,SA11AI_343537296,2020-11-01,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174614680,SA11AI_272556426,2020-08-02,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174614680,SA11AI_329005432,2020-10-18,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174614680,SA11AI_335698783,2020-10-25,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174614680,SA11AI_265558322,2020-07-12,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174614680,SA11AI_229881302,2020-04-26,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174614680,SA11AI_235862761,2020-05-20,35,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174614680,SA11AI_255568038,2020-06-13,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174614680,SA11AI_226893934,2020-04-14,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174614680,SA11AI_263814410,2020-07-06,34,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174614680,SA11AI_335699635,2020-10-25,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174614680,SA11AI_282239179,2020-08-21,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174614680,SA11AI_322964072,2020-10-12,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174707476,SA11AI_335345261,2020-10-25,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174707476,SA11AI_342063684,2020-10-31,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174707476,SA11AI_331518354,2020-10-21,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174707476,SA11AI_248090695,2020-06-03,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174778167,SA11AI_277967619,2020-08-14,500,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174778167,SA11AI_285466921,2020-08-28,500,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174792953,SA11AI_280752434,2020-08-19,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174820772,SA11AI_277233553,2020-08-13,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174882888,SA11AI_266946424,2020-07-17,500,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174900898,SA11AI_276502622,2020-08-12,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174908889,SA11AI_230695133,2020-04-29,250,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174975457,SA11AI_211998224,2020-02-22,50,Earmarked for BERNIE 2020 (C00696948)
LALDC174996295,SA11AI_231129615,2020-04-30,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174996295,SA11AI_265396929,2020-07-12,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174996295,SA11AI_267430140,2020-07-19,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174996295,SA11AI_269506212,2020-07-26,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174996295,SA11AI_256173404,2020-06-15,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174996295,SA11AI_253149936,2020-06-08,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174996295,SA11AI_257443112,2020-06-18,48,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174996295,SA11AI_237452019,2020-05-27,12.5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174996295,SA11AI_240211019,2020-06-01,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174996295,SA11AI_263468594,2020-07-05,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174996295,SA11AI_261000186,2020-06-28,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175029713,SA11AI_331637809,2020-10-21,20,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175029713,SA11AI_319760961,2020-10-08,20,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175029713,SA11AI_340157154,2020-10-29,20,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC409325580,SA11AI_319179669,2020-10-07,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC455575784,SA11AI_320636019,2020-10-09,250,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475460722,SA11AI_264818258,2020-07-10,10,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475460722,SA11AI_260128666,2020-06-26,10,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475460722,SA11AI_332838555,2020-10-22,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475460722,SA11AI_340218982,2020-10-29,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475460722,SA11AI_322086028,2020-10-11,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475460722,SA11AI_271479649,2020-07-31,10,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475460722,SA11AI_277855223,2020-08-14,10,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475460722,SA11AI_257654888,2020-06-19,10,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475460722,SA11AI_268913043,2020-07-24,10,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475460722,SA11AI_266897005,2020-07-17,10,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475460722,SA11AI_284471983,2020-08-26,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475460722,SA11AI_255266578,2020-06-12,10,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475460722,SA11AI_262970796,2020-07-03,10,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475460722,SA11AI_274228377,2020-08-07,10,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC551193980,SA11AI_257166831,2020-06-17,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174630864,SA11AI_272269280,2020-08-01,2000,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174630864,SA11AI_318109792,2020-10-06,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174657570,SA11AI_264011587,2020-07-07,1000,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174657570,SA11AI_264011668,2020-07-07,2000,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174826733,SA11AI_281662640,2020-08-20,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174851673,SA11AI_319159801,2020-10-07,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174886314,SA11AI_338279975,2020-10-27,250,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174886314,SA11AI_342721204,2020-10-31,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174908948,SA11AI_325524218,2020-10-14,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC455571477,SA11AI_333690265,2020-10-23,10,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475454193,SA11AI_335267713,2020-10-25,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475454193,SA11AI_316393049,2020-10-04,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475454193,SA11AI_267722645,2020-07-20,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475454193,SA11AI_280278578,2020-08-18,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475454193,SA11AI_328843832,2020-10-18,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475454193,SA11AI_256069588,2020-06-14,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475454193,SA11AI_234700000,2020-05-15,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475454193,SA11AI_228055368,2020-04-18,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475454193,SA11AI_343360264,2020-11-01,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC506002562,SA11AI_319339071,2020-10-07,10,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC506002562,SA11AI_319335907,2020-10-07,10,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC519090615,SA11AI_276421121,2020-08-12,500,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174632016,SA11AI_257049941,2020-06-17,36,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174632016,SA11AI_226948777,2020-04-14,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174632016,SA11AI_225679507,2020-04-08,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174632016,SA11AI_213288784,2020-02-26,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174632016,SA11AI_330659979,2020-10-20,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174653523,SA11AI_260603515,2020-06-27,250,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_335004279,2020-10-25,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_229455877,2020-04-24,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_286735415,2020-08-30,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_263474451,2020-07-05,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_321911651,2020-10-11,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_278895825,2020-08-16,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_226068198,2020-04-10,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_229349253,2020-04-24,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_274920235,2020-08-09,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_272406691,2020-08-02,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_343206554,2020-11-01,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_260781287,2020-06-28,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_328616967,2020-10-18,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_269503830,2020-07-26,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_227643516,2020-04-17,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_277566503,2020-08-13,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_224553239,2020-04-03,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_265391885,2020-07-12,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_239506027,2020-05-31,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_259371043,2020-06-23,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_255829344,2020-06-14,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_267434506,2020-07-19,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_316196827,2020-10-04,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_252145186,2020-06-07,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_277366736,2020-08-13,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174665968,SA11AI_258364770,2020-06-21,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174690351,SA11AI_342530811,2020-10-31,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174722384,SA11AI_278992654,2020-08-16,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174722384,SA11AI_278993513,2020-08-16,7,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174722384,SA11AI_258810815,2020-06-22,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174805603,SA11AI_343804039,2020-11-01,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174805603,SA11AI_340074808,2020-10-29,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174805603,SA11AI_325694984,2020-10-14,75,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174805603,SA11AI_324363319,2020-10-13,250,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174805603,SA11AI_287940545,2020-08-31,250,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174805603,SA11AI_330035134,2020-10-19,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174805603,SA11AI_287942301,2020-08-31,150,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174805603,SA11AI_329007633,2020-10-18,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174805603,SA11AI_329006988,2020-10-18,250,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174805603,SA11AI_279374464,2020-08-17,150,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174807574,SA11AI_209711684,2020-02-16,29,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174807574,SA11AI_214083082,2020-02-28,29,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174807574,SA11AI_199952005,2020-01-14,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174807574,SA11AI_199465084,2020-01-12,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174807574,SA11AI_199463007,2020-01-12,29,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174817326,SA11AI_280983963,2020-08-20,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174854712,SA11AI_234593808,2020-05-15,3.5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174854712,SA11AI_266195571,2020-07-15,3.5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174854712,SA11AI_234645077,2020-05-15,18,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174854712,SA11AI_227117439,2020-04-15,17.5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174854712,SA11AI_234645114,2020-05-15,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174854712,SA11AI_256131837,2020-06-15,3.5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174854712,SA11AI_237436364,2020-05-27,22,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174956096,SA11AI_237554031,2020-05-27,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174956096,SA11AI_286786403,2020-08-30,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174969814,SA11AI_257183895,2020-06-17,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC409303334,SA11AI_226067744,2020-04-10,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC409303334,SA11AI_224552616,2020-04-03,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC409303334,SA11AI_337995335,2020-10-27,500,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC409303334,SA11AI_227643760,2020-04-17,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC409303334,SA11AI_229348848,2020-04-24,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC409303334,SA11AI_286592654,2020-08-30,500,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC409313435,SA11AI_259101842,2020-06-23,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC409346101,SA11AI_234744659,2020-05-15,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC440802946,SA11AI_204418685,2020-01-31,100,Earmarked for BERNIE 2020 (C00696948)
LALDC455563903,SA11AI_263289437,2020-07-04,250,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC551204568,SA11AI_319090780,2020-10-07,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC551204568,SA11AI_342861167,2020-10-31,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582457322,SA11AI_259166201,2020-06-23,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582457322,SA11AI_258844925,2020-06-22,30,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582457322,SA11AI_237436373,2020-05-27,30,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582457322,SA11AI_260510458,2020-06-27,150,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582457322,SA11AI_342620715,2020-10-31,20,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582457322,SA11AI_318605566,2020-10-07,20,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582457322,SA11AI_334540595,2020-10-24,150,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582457322,SA11AI_251240363,2020-06-06,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582457322,SA11AI_284318589,2020-08-26,20,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582457322,SA11AI_318887562,2020-10-07,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582457322,SA11AI_318988087,2020-10-07,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582457322,SA11AI_229197940,2020-04-23,30,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582457322,SA11AI_287957182,2020-08-31,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582457322,SA11AI_230393420,2020-04-28,30,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582457322,SA11AI_226943158,2020-04-14,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582457322,SA11AI_321481136,2020-10-10,150,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582457322,SA11AI_328205108,2020-10-17,20,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582457322,SA11AI_287403978,2020-08-31,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582457322,SA11AI_333809200,2020-10-23,20,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582457322,SA11AI_238145764,2020-05-29,30,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC582457322,SA11AI_259374196,2020-06-23,30,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174731676,SA11AI_280851420,2020-08-19,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174731676,SA11AI_199473309,2020-01-12,50,Earmarked for BERNIE 2020 (C00696948)
LALDC174758321,SA11AI_277252049,2020-08-13,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174877632,SA11AI_343447248,2020-11-01,250,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174877632,SA11AI_329535635,2020-10-19,250,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174877632,SA11AI_340941737,2020-10-30,250,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174877632,SA11AI_337352089,2020-10-27,200,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175047916,SA11AI_344803243,2020-11-02,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175047916,SA11AI_319069628,2020-10-07,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175054594,SA11AI_255822806,2020-06-14,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175054594,SA11AI_234382934,2020-05-14,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175054594,SA11AI_265932170,2020-07-14,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175054594,SA11AI_199838724,2020-01-14,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175054594,SA11AI_277838365,2020-08-14,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175054594,SA11AI_197937021,2020-01-03,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175054594,SA11AI_229391203,2020-04-24,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175054594,SA11AI_324586452,2020-10-14,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175054594,SA11AI_209002187,2020-02-14,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175054594,SA11AI_226794712,2020-04-14,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175059658,SA11AI_275983417,2020-08-11,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175059658,SA11AI_319334437,2020-10-07,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175059658,SA11AI_326611839,2020-10-15,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175059658,SA11AI_326610720,2020-10-15,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC175059658,SA11AI_214818995,2020-02-29,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC409310548,SA11AI_320716801,2020-10-09,2800,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC471473560,SA11AI_204108600,2020-01-31,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC471473560,SA11AI_198085249,2020-01-04,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475461147,SA11AI_259589781,2020-06-24,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC475461147,SA11AI_259589168,2020-06-24,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC486522221,SA11AI_224517991,2020-04-03,50,Earmarked for BERNIE 2020 (C00696948)
LALDC486522221,SA11AI_224342769,2020-04-02,20,Earmarked for BERNIE 2020 (C00696948)
LALDC505987016,SA11AI_317852732,2020-10-06,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC563351989,SA11AI_282100732,2020-08-21,1000,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174775477,SA11AI_324304973,2020-10-13,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174775477,SA11AI_333353328,2020-10-23,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174785155,SA11AI_281993810,2020-08-21,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174785155,SA11AI_343187010,2020-11-01,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174785155,SA11AI_334968829,2020-10-25,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174785155,SA11AI_316285043,2020-10-04,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174785155,SA11AI_328652599,2020-10-18,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174785155,SA11AI_321874659,2020-10-11,5,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174790678,SA11AI_209702952,2020-02-16,50,Earmarked for BERNIE 2020 (C00696948)
LALDC174790678,SA11AI_214268018,2020-02-29,27,Earmarked for BERNIE 2020 (C00696948)
LALDC174790678,SA11AI_214680150,2020-02-29,27,Earmarked for BERNIE 2020 (C00696948)
LALDC174790678,SA11AI_211291986,2020-02-20,50,Earmarked for BERNIE 2020 (C00696948)
LALDC174790678,SA11AI_204239519,2020-01-31,27,Earmarked for BERNIE 2020 (C00696948)
LALDC174790678,SA11AI_199791440,2020-01-14,27,Earmarked for BERNIE 2020 (C00696948)
LALDC174790678,SA11AI_212684845,2020-02-25,100,Earmarked for BERNIE 2020 (C00696948)
LALDC174790678,SA11AI_213612088,2020-02-27,27,Earmarked for BERNIE 2020 (C00696948)
LALDC174796578,SA11AI_328266664,2020-10-17,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174899115,SA11AI_279446233,2020-08-17,15,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174936957,SA11AI_336652029,2020-10-26,100,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174936957,SA11AI_287766478,2020-08-31,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174936957,SA11AI_325421104,2020-10-14,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174936957,SA11AI_276257645,2020-08-12,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174936957,SA11AI_282048446,2020-08-21,50,Earmarked for BIDEN FOR PRESIDENT (C00703975)
LALDC174936957,SA11AI_319098550,2020-10-07,25,Earmarked for BIDEN FOR PRESIDENT (C00703975)
